, Fwd Packet Length Max, Fwd Packet Length Min, Min Packet Length, Max Packet Length, Average Packet Size, Label
213951,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213952,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213953,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213954,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213955,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213956,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213957,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213958,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
213959,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213960,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213961,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213962,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213963,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213964,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213965,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213966,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213967,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213968,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
213969,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213970,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213971,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213972,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213973,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213974,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213975,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213976,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213977,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213978,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213979,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213980,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213981,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213982,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213983,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
213984,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213985,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213986,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213987,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213988,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213989,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213990,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213991,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213992,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213993,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213994,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213995,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213996,1440.0,1440.0,1440.0,1440.0,2160.0,LDAP
213997,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213998,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
213999,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214000,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214001,1448.0,1448.0,1448.0,1448.0,2172.0,LDAP
214002,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214003,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214004,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214005,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214006,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214007,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214008,1448.0,1448.0,1448.0,1448.0,2172.0,LDAP
214009,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214010,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214011,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214012,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214013,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214014,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214015,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
214016,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214017,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214018,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214019,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214020,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214021,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214022,1448.0,1448.0,1448.0,1448.0,2172.0,LDAP
214023,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214024,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214025,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214026,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214027,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214028,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214029,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214030,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214031,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214032,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214033,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214034,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214035,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214036,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214037,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214038,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214039,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214040,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214041,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214042,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214043,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214044,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214045,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214046,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214047,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214048,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214049,1368.0,1368.0,1368.0,1368.0,2052.0,LDAP
214050,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214051,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214052,1448.0,1448.0,1448.0,1448.0,2172.0,LDAP
214053,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214054,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
214055,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214056,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214057,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214058,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
214059,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214060,1272.0,1272.0,1272.0,1272.0,1908.0,LDAP
214061,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214062,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214063,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214064,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214065,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214066,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214067,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214068,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214069,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214070,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214071,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214072,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214073,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214074,1368.0,1368.0,1368.0,1368.0,2052.0,LDAP
214075,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214076,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214077,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214078,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214079,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214080,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214081,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
214082,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214083,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214084,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214085,0.0,0.0,0.0,6.0,3.0,LDAP
214086,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214087,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214088,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214089,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214090,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214091,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214092,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214093,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214094,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214095,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214096,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214097,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214098,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214099,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214100,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214101,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214102,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214103,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214104,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214105,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214106,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214107,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214108,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214109,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214110,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214111,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214112,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214113,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214114,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214115,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214116,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214117,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214118,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214119,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214120,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214121,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214122,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214123,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214124,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214125,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214126,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214127,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214128,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214129,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214130,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214131,1248.0,1248.0,1248.0,1248.0,1872.0,LDAP
214132,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214133,1448.0,1448.0,1448.0,1448.0,2172.0,LDAP
214134,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214135,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214136,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214137,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214138,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214139,1368.0,1368.0,1368.0,1368.0,2052.0,LDAP
214140,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214141,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214142,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214143,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214144,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214145,1008.0,1008.0,1008.0,1008.0,1512.0,LDAP
214146,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214147,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214148,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214149,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214150,1328.0,1328.0,1328.0,1328.0,1992.0,LDAP
214151,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214152,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214153,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214154,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214155,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214156,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214157,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214158,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214159,1272.0,1272.0,1272.0,1272.0,1908.0,LDAP
214160,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214161,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214162,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214163,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214164,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214165,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214166,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214167,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214168,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214169,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214170,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214172,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214173,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214174,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214175,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214176,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214177,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214178,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214179,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214180,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214181,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214182,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214183,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214184,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214185,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214186,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214187,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214188,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214189,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214190,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214191,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214192,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214193,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214194,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214195,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214196,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214197,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214198,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214199,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214200,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214201,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214202,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214203,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214204,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214205,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
214206,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214207,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214208,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214209,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214210,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214211,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214212,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214213,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214214,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214215,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
214216,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214217,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214218,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214219,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214220,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214221,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214222,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214223,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214224,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214225,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214226,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214227,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214228,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214229,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214230,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214231,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214232,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214233,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214234,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214235,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214236,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214237,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214238,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214239,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214240,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214241,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214242,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214243,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214244,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214245,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214246,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214247,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214248,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214249,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214250,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214251,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214252,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214253,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214254,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214255,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214256,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214257,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214258,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214259,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214260,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214261,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214262,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214263,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214264,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214265,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214266,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214267,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214268,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214269,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214270,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214271,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214272,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214273,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214274,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214275,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214276,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214277,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214278,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214279,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214280,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214281,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214282,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214283,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214284,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214285,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214286,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214287,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214288,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214289,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214290,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214291,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214292,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214293,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214294,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214295,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214296,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214297,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214298,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214299,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214300,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214301,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214302,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214303,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214304,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214305,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214306,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214307,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214308,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214309,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214310,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214311,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214312,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214313,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214314,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214315,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214316,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214317,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214318,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214319,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214320,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214321,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214322,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214323,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214324,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214325,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214326,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214327,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214328,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214329,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214330,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214331,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214332,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214333,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214334,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214335,1328.0,1328.0,1328.0,1328.0,1992.0,LDAP
214336,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214337,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214338,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214339,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214340,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214341,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214342,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214343,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214344,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214345,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214346,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214347,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214348,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214349,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214350,1448.0,1448.0,1448.0,1448.0,2172.0,LDAP
214351,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214352,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214353,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214354,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214355,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214356,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214357,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214358,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214359,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214360,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214361,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214362,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214363,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214364,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214365,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214366,1376.0,1376.0,1376.0,1376.0,2064.0,LDAP
214367,736.0,736.0,736.0,736.0,1104.0,LDAP
214368,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214369,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
214370,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214371,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214372,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
214373,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
