, Flow Duration,Fwd IAT Total, ACK Flag Count,Init_Win_bytes_forward, min_seg_size_forward, Label
7459,104,1.0,1,5840,20,Syn
7460,104,1.0,1,5840,20,Syn
7461,1,1.0,1,5840,20,Syn
7462,1,1.0,1,5840,20,Syn
7463,44,44.0,1,5840,20,Syn
7464,81,1.0,1,5840,20,Syn
7465,81,1.0,1,5840,20,Syn
7466,2,2.0,1,5840,20,Syn
7467,34985072,34985072.0,1,5840,20,Syn
7468,1,1.0,1,5840,20,Syn
7469,1,1.0,1,5840,20,Syn
7470,41639952,41639952.0,1,5840,20,Syn
7471,149,0.0,1,5840,20,Syn
7472,102,1.0,1,5840,20,Syn
7473,102,1.0,1,5840,20,Syn
7474,0,0.0,1,5840,20,Syn
7475,32530995,32530995.0,1,5840,20,Syn
7476,45603633,45603633.0,1,5840,20,Syn
7477,0,0.0,1,5840,20,Syn
7478,46763527,46763444.0,1,5840,20,Syn
7479,100,0.0,1,5840,20,Syn
7480,1,1.0,1,5840,20,Syn
7481,1,1.0,1,5840,20,Syn
7482,38232194,38232142.0,1,5840,20,Syn
7483,48298659,48298659.0,1,5840,20,Syn
7484,39760686,39760686.0,1,5840,20,Syn
7485,46280664,46280565.0,1,5840,20,Syn
7486,47,47.0,1,5840,20,Syn
7487,1,1.0,1,5840,20,Syn
7488,1,1.0,1,5840,20,Syn
7489,49,49.0,1,5840,20,Syn
7490,75,1.0,1,5840,20,Syn
7491,62,2.0,1,5840,20,Syn
7492,102,1.0,1,5840,20,Syn
7493,43137439,43137327.0,1,5840,20,Syn
7494,1,1.0,1,5840,20,Syn
7495,40434707,40434707.0,1,5840,20,Syn
7496,51,1.0,1,5840,20,Syn
7497,1,1.0,1,5840,20,Syn
7498,36578762,36578762.0,1,5840,20,Syn
7499,105,1.0,1,5840,20,Syn
7500,1,1.0,1,5840,20,Syn
7501,107,0.0,1,5840,20,Syn
7502,2,2.0,1,5840,20,Syn
7503,101,1.0,1,5840,20,Syn
7504,48,48.0,1,5840,20,Syn
7505,43963152,43963046.0,1,5840,20,Syn
7506,13479981,13479878.0,1,5840,20,Syn
7507,44925349,44925349.0,1,5840,20,Syn
7508,113,0.0,1,5840,20,Syn
7509,42545618,42545567.0,1,5840,20,Syn
7510,40158303,40158303.0,1,5840,20,Syn
7511,1,1.0,1,5840,20,Syn
7512,46358223,46358168.0,1,5840,20,Syn
7513,41316416,41316416.0,1,5840,20,Syn
7514,28088958,28088958.0,1,5840,20,Syn
7515,36660505,36660505.0,1,5840,20,Syn
7516,1,1.0,1,5840,20,Syn
7517,0,0.0,1,5840,20,Syn
7518,61,1.0,1,5840,20,Syn
7519,54,1.0,1,5840,20,Syn
7520,36464225,36464158.0,1,5840,20,Syn
7521,1,1.0,1,5840,20,Syn
7522,1,1.0,1,5840,20,Syn
7523,45540882,45540882.0,1,5840,20,Syn
7524,38718262,38718262.0,1,5840,20,Syn
7525,1,1.0,1,5840,20,Syn
7526,27338248,27338248.0,1,5840,20,Syn
7527,103,1.0,1,5840,20,Syn
7528,102,1.0,1,5840,20,Syn
7529,1,1.0,1,5840,20,Syn
7530,35781631,35781631.0,1,5840,20,Syn
7531,0,0.0,1,5840,20,Syn
7532,48,48.0,1,5840,20,Syn
7533,46739799,46739691.0,1,5840,20,Syn
7534,45827784,45827724.0,1,5840,20,Syn
7535,1,1.0,1,5840,20,Syn
7536,100,50.0,1,5840,20,Syn
7537,1,1.0,1,5840,20,Syn
7538,1,1.0,1,5840,20,Syn
7539,45994868,45994868.0,1,5840,20,Syn
7540,119,48.0,1,5840,20,Syn
7541,0,0.0,1,5840,20,Syn
7542,50,0.0,1,5840,20,Syn
7543,1,1.0,1,5840,20,Syn
7544,127,1.0,1,5840,20,Syn
7545,1,1.0,1,5840,20,Syn
7546,0,0.0,1,5840,20,Syn
7547,109,1.0,1,5840,20,Syn
7548,48382151,48382075.0,1,5840,20,Syn
7549,46997358,46997252.0,1,5840,20,Syn
7550,2,2.0,1,5840,20,Syn
7551,37521717,37521717.0,1,5840,20,Syn
7552,37540113,37540113.0,1,5840,20,Syn
7553,43000425,43000425.0,1,5840,20,Syn
7554,1,1.0,1,5840,20,Syn
7555,48,48.0,1,5840,20,Syn
7556,20798248,20798149.0,1,5840,20,Syn
7557,55,1.0,1,5840,20,Syn
7558,1,1.0,1,5840,20,Syn
7559,43875185,43875185.0,1,5840,20,Syn
7560,23556887,23556887.0,1,5840,20,Syn
7561,99,1.0,1,5840,20,Syn
7562,99,48.0,1,5840,20,Syn
7563,102,1.0,1,5840,20,Syn
7564,1,1.0,1,5840,20,Syn
7565,43525125,43525125.0,1,5840,20,Syn
7566,0,0.0,1,5840,20,Syn
7567,53,1.0,1,5840,20,Syn
7568,47258954,47258954.0,1,5840,20,Syn
7569,36652739,36652665.0,1,5840,20,Syn
7570,85,1.0,1,5840,20,Syn
7571,37763695,37763695.0,1,5840,20,Syn
7572,42254177,42254177.0,1,5840,20,Syn
7573,34704797,34704743.0,1,5840,20,Syn
7574,69,1.0,1,5840,20,Syn
7575,48159303,48159252.0,1,5840,20,Syn
7576,34608528,34608528.0,1,5840,20,Syn
7577,2,2.0,1,5840,20,Syn
7578,47494181,47494086.0,1,5840,20,Syn
7579,1,1.0,1,5840,20,Syn
7580,1,1.0,1,5840,20,Syn
7581,0,0.0,1,5840,20,Syn
7582,1,1.0,1,5840,20,Syn
7583,25071896,25071896.0,1,5840,20,Syn
7584,106,0.0,1,5840,20,Syn
7585,1,1.0,1,5840,20,Syn
7586,40187440,40187440.0,1,5840,20,Syn
7587,2,2.0,1,5840,20,Syn
7588,1,1.0,1,5840,20,Syn
7589,54,1.0,1,5840,20,Syn
7590,102,1.0,1,5840,20,Syn
7591,31987567,31987567.0,1,5840,20,Syn
7592,43083330,43083229.0,1,5840,20,Syn
7593,1,1.0,1,5840,20,Syn
7594,1,1.0,1,5840,20,Syn
7595,0,0.0,1,5840,20,Syn
7596,45914168,45914096.0,1,5840,20,Syn
7597,1,1.0,1,5840,20,Syn
7598,87,2.0,1,5840,20,Syn
7599,1506526,1506526.0,1,5840,20,Syn
7600,37423422,37423422.0,1,5840,20,Syn
7601,39031615,39031615.0,1,5840,20,Syn
7602,0,0.0,1,5840,20,Syn
7603,1,1.0,1,5840,20,Syn
7604,3292491,3292491.0,1,5840,20,Syn
7605,1,1.0,1,5840,20,Syn
7606,42438474,42438409.0,1,5840,20,Syn
7607,109,48.0,1,5840,20,Syn
7608,48026622,48026622.0,1,5840,20,Syn
7609,48059376,48059315.0,1,5840,20,Syn
7610,2,2.0,1,5840,20,Syn
7611,42327705,42327705.0,1,5840,20,Syn
7612,1,1.0,1,5840,20,Syn
7613,1,1.0,1,5840,20,Syn
7614,39172795,39172682.0,1,5840,20,Syn
7615,84,1.0,1,5840,20,Syn
7616,6696407,6696407.0,1,5840,20,Syn
7617,102,49.0,1,5840,20,Syn
7618,1,1.0,1,5840,20,Syn
7619,0,0.0,1,5840,20,Syn
7620,48,1.0,1,5840,20,Syn
7621,36425641,36425641.0,1,5840,20,Syn
7622,0,0.0,1,5840,20,Syn
7623,37669796,37669796.0,1,5840,20,Syn
7624,48000145,48000040.0,1,5840,20,Syn
7625,47294180,47294180.0,1,5840,20,Syn
7626,38961723,38961623.0,1,5840,20,Syn
7627,1,1.0,1,5840,20,Syn
7628,0,0.0,1,5840,20,Syn
7629,47908592,47908539.0,1,5840,20,Syn
7630,0,0.0,1,5840,20,Syn
7631,1,1.0,1,5840,20,Syn
7632,99,1.0,1,5840,20,Syn
7633,47,47.0,1,5840,20,Syn
7634,40344431,40344431.0,1,5840,20,Syn
7635,43650287,43650287.0,1,5840,20,Syn
7636,1,1.0,1,5840,20,Syn
7637,115,50.0,1,5840,20,Syn
7638,1,1.0,1,5840,20,Syn
7639,49,1.0,1,5840,20,Syn
7640,123,1.0,1,5840,20,Syn
7641,1,1.0,1,5840,20,Syn
7642,1,1.0,1,5840,20,Syn
7643,103,1.0,1,5840,20,Syn
7644,103,48.0,1,5840,20,Syn
7645,1,1.0,1,5840,20,Syn
7646,1,1.0,1,5840,20,Syn
7647,1,1.0,1,5840,20,Syn
7648,42994888,42994888.0,1,5840,20,Syn
7649,79,1.0,1,5840,20,Syn
7650,78,1.0,1,5840,20,Syn
7651,1,1.0,1,5840,20,Syn
7652,1,1.0,1,5840,20,Syn
7653,0,0.0,1,5840,20,Syn
7654,1,1.0,1,5840,20,Syn
7655,37247120,37247120.0,1,5840,20,Syn
7656,48164593,48164593.0,1,5840,20,Syn
7657,1,1.0,1,5840,20,Syn
7658,112,1.0,1,5840,20,Syn
7659,45999344,45999289.0,1,5840,20,Syn
7660,0,0.0,1,5840,20,Syn
7661,128,47.0,1,5840,20,Syn
7662,0,0.0,1,5840,20,Syn
7663,49,49.0,1,5840,20,Syn
7664,112,0.0,1,5840,20,Syn
7665,50,1.0,1,5840,20,Syn
7666,0,0.0,1,5840,20,Syn
7667,1,1.0,1,5840,20,Syn
7668,0,0.0,1,5840,20,Syn
7669,106,1.0,1,5840,20,Syn
7670,39752076,39752076.0,1,5840,20,Syn
7671,1,1.0,1,5840,20,Syn
7672,45928314,45928314.0,1,5840,20,Syn
7673,39947192,39947192.0,1,5840,20,Syn
7674,0,0.0,1,5840,20,Syn
7675,114,1.0,1,5840,20,Syn
7676,1,1.0,1,5840,20,Syn
7677,103,1.0,1,5840,20,Syn
7678,49,49.0,1,5840,20,Syn
7679,118,1.0,1,5840,20,Syn
7680,40896582,40896582.0,1,5840,20,Syn
7681,1,1.0,1,5840,20,Syn
7682,85,0.0,1,5840,20,Syn
7683,7000021,7000021.0,1,5840,20,Syn
7684,6545795,6545795.0,1,5840,20,Syn
7685,40501992,40501890.0,1,5840,20,Syn
7686,2,2.0,1,5840,20,Syn
7687,1,1.0,1,5840,20,Syn
7688,37420452,37420452.0,1,5840,20,Syn
7689,1,1.0,1,5840,20,Syn
7690,0,0.0,1,5840,20,Syn
7691,45831414,45831325.0,1,5840,20,Syn
7692,0,0.0,1,5840,20,Syn
7693,130,1.0,1,5840,20,Syn
7694,84,1.0,1,5840,20,Syn
7695,46257390,46257390.0,1,5840,20,Syn
7696,109,48.0,1,5840,20,Syn
7697,47210832,47210832.0,1,5840,20,Syn
7698,49,49.0,1,5840,20,Syn
7699,124,1.0,1,5840,20,Syn
7700,45111068,45111068.0,1,5840,20,Syn
7701,1,1.0,1,5840,20,Syn
7702,1,1.0,1,5840,20,Syn
7703,1,1.0,1,5840,20,Syn
7704,47446894,47446894.0,1,5840,20,Syn
7705,113,1.0,1,5840,20,Syn
7706,42171597,42171597.0,1,5840,20,Syn
7707,49,49.0,1,5840,20,Syn
7708,35496023,35496023.0,1,5840,20,Syn
7709,47070228,47070228.0,1,5840,20,Syn
7710,41524976,41524976.0,1,5840,20,Syn
7711,1,1.0,1,5840,20,Syn
7712,48,48.0,1,5840,20,Syn
7713,65,1.0,1,5840,20,Syn
7714,0,0.0,1,5840,20,Syn
7715,44941179,44941042.0,1,5840,20,Syn
7716,85,1.0,1,5840,20,Syn
7717,83,1.0,1,5840,20,Syn
7718,37999989,37999989.0,1,5840,20,Syn
7719,1,1.0,1,5840,20,Syn
7720,37286617,37286617.0,1,5840,20,Syn
7721,45,2.0,1,5840,20,Syn
7722,24980188,24980137.0,1,5840,20,Syn
7723,38,38.0,1,5840,20,Syn
7724,1,1.0,1,5840,20,Syn
7725,118,1.0,1,5840,20,Syn
7726,1,1.0,1,5840,20,Syn
7727,72,2.0,1,5840,20,Syn
7728,1,1.0,1,5840,20,Syn
7729,5,2.0,1,5840,20,Syn
7730,0,0.0,1,5840,20,Syn
7731,44967005,44967005.0,1,5840,20,Syn
7732,1,1.0,1,5840,20,Syn
7733,37366756,37366756.0,1,5840,20,Syn
7734,48462263,48462162.0,1,5840,20,Syn
7735,1,1.0,1,5840,20,Syn
7736,0,0.0,1,5840,20,Syn
7737,43374271,43374271.0,1,5840,20,Syn
7738,32239572,32239471.0,1,5840,20,Syn
7739,71,1.0,1,5840,20,Syn
7740,1,1.0,1,5840,20,Syn
7741,34803475,34803475.0,1,5840,20,Syn
7742,46820449,46820449.0,1,5840,20,Syn
7743,11553744,11553744.0,1,5840,20,Syn
7744,49,49.0,1,5840,20,Syn
7745,33724003,33724003.0,1,5840,20,Syn
7746,52,1.0,1,5840,20,Syn
7747,46005055,46005055.0,1,5840,20,Syn
7748,0,0.0,1,5840,20,Syn
7749,1,1.0,1,5840,20,Syn
7750,0,0.0,1,5840,20,Syn
7751,1,1.0,1,5840,20,Syn
7752,0,0.0,1,5840,20,Syn
7753,1,1.0,1,5840,20,Syn
7754,129,1.0,1,5840,20,Syn
7755,43694734,43694629.0,1,5840,20,Syn
7756,112,49.0,1,5840,20,Syn
7757,36194734,36194734.0,1,5840,20,Syn
7758,3,3.0,1,5840,20,Syn
7759,46,46.0,1,5840,20,Syn
7760,0,0.0,1,5840,20,Syn
7761,44475522,44475522.0,1,5840,20,Syn
7762,1,1.0,1,5840,20,Syn
7763,1,1.0,1,5840,20,Syn
7764,105,1.0,1,5840,20,Syn
7765,47,47.0,1,5840,20,Syn
7766,37253658,37253658.0,1,5840,20,Syn
7767,40261634,40261634.0,1,5840,20,Syn
7768,1,1.0,1,5840,20,Syn
7769,1,1.0,1,5840,20,Syn
7770,75,1.0,1,5840,20,Syn
7771,26827809,26827809.0,1,5840,20,Syn
7772,45268510,45268510.0,1,5840,20,Syn
7773,1,1.0,1,5840,20,Syn
7774,43000077,43000077.0,1,5840,20,Syn
7775,49,49.0,1,5840,20,Syn
7776,1,1.0,1,5840,20,Syn
7777,1,1.0,1,5840,20,Syn
7778,40802659,40802659.0,1,5840,20,Syn
7779,1,1.0,1,5840,20,Syn
7780,46489167,46489167.0,1,5840,20,Syn
7781,45380634,45380634.0,1,5840,20,Syn
7782,49,49.0,1,5840,20,Syn
7783,137,0.0,1,5840,20,Syn
7784,1,1.0,1,5840,20,Syn
7785,110,49.0,1,5840,20,Syn
7786,41996895,41996895.0,1,5840,20,Syn
7787,2,2.0,1,5840,20,Syn
7788,109,1.0,1,5840,20,Syn
7789,111,1.0,1,5840,20,Syn
7790,1,1.0,1,5840,20,Syn
7791,1,1.0,1,5840,20,Syn
7792,43487157,43487157.0,1,5840,20,Syn
7793,1,1.0,1,5840,20,Syn
7794,45921312,45921212.0,1,5840,20,Syn
7795,107,1.0,1,5840,20,Syn
7796,100,1.0,1,5840,20,Syn
7797,99,0.0,1,5840,20,Syn
7798,1,1.0,1,5840,20,Syn
7799,1,1.0,1,5840,20,Syn
7800,1,1.0,1,5840,20,Syn
7801,111,48.0,1,5840,20,Syn
7802,1,1.0,1,5840,20,Syn
7803,111,1.0,1,5840,20,Syn
7804,109,1.0,1,5840,20,Syn
7805,38982078,38982078.0,1,5840,20,Syn
7806,0,0.0,1,5840,20,Syn
7807,5065659,5065659.0,1,5840,20,Syn
7808,49,49.0,1,5840,20,Syn
7809,113,1.0,1,5840,20,Syn
7810,1,1.0,1,5840,20,Syn
7811,118,0.0,1,5840,20,Syn
7812,0,0.0,1,5840,20,Syn
7813,39126619,39126619.0,1,5840,20,Syn
7814,1,1.0,1,5840,20,Syn
7815,46402887,46402770.0,1,5840,20,Syn
7816,113,49.0,1,5840,20,Syn
7817,65,1.0,1,5840,20,Syn
7818,1,1.0,1,5840,20,Syn
7819,0,0.0,1,5840,20,Syn
7820,1,1.0,1,5840,20,Syn
7821,115,0.0,1,5840,20,Syn
7822,104,1.0,1,5840,20,Syn
7823,49,49.0,1,5840,20,Syn
7824,1,1.0,1,5840,20,Syn
7825,39043961,39043961.0,1,5840,20,Syn
7826,43407647,43407597.0,1,5840,20,Syn
7827,0,0.0,1,5840,20,Syn
7828,98,1.0,1,5840,20,Syn
7829,46,46.0,1,5840,20,Syn
7830,37194333,37194333.0,1,5840,20,Syn
7831,1,1.0,1,5840,20,Syn
7832,102,1.0,1,5840,20,Syn
7833,41370178,41370178.0,1,5840,20,Syn
7834,0,0.0,1,5840,20,Syn
7835,1,1.0,1,5840,20,Syn
7836,42376125,42376125.0,1,5840,20,Syn
7837,37695477,37695477.0,1,5840,20,Syn
7838,47887518,47887518.0,1,5840,20,Syn
7839,44994924,44994924.0,1,5840,20,Syn
7840,41640536,41640536.0,1,5840,20,Syn
7841,58783,58783.0,1,5840,20,Syn
7842,36435081,36435081.0,1,5840,20,Syn
7843,49,49.0,1,5840,20,Syn
7844,115,1.0,1,5840,20,Syn
7845,5,5.0,1,5840,20,Syn
7846,44,44.0,1,5840,20,Syn
7847,110,1.0,1,5840,20,Syn
7848,40771662,40771662.0,1,5840,20,Syn
7849,1,1.0,1,5840,20,Syn
7850,40348626,40348626.0,1,5840,20,Syn
7851,1,1.0,1,5840,20,Syn
7852,107,1.0,1,5840,20,Syn
7853,38762998,38762924.0,1,5840,20,Syn
7854,112,1.0,1,5840,20,Syn
7855,1,1.0,1,5840,20,Syn
7856,113,1.0,1,5840,20,Syn
7857,111,48.0,1,5840,20,Syn
7858,1,1.0,1,5840,20,Syn
7859,39963239,39963138.0,1,5840,20,Syn
7860,38138690,38138690.0,1,5840,20,Syn
7861,31279173,31279173.0,1,5840,20,Syn
7862,44767229,44767229.0,1,5840,20,Syn
7863,1,1.0,1,5840,20,Syn
7864,47,47.0,1,5840,20,Syn
7865,0,0.0,1,5840,20,Syn
7866,51,1.0,1,5840,20,Syn
7867,0,0.0,1,5840,20,Syn
7868,42989439,42989439.0,1,5840,20,Syn
7869,1,1.0,1,5840,20,Syn
7870,109,1.0,1,5840,20,Syn
7871,108,1.0,1,5840,20,Syn
7872,1,1.0,1,5840,20,Syn
7873,39905196,39905119.0,1,5840,20,Syn
7874,52,1.0,1,5840,20,Syn
7875,48209950,48209950.0,1,5840,20,Syn
7876,2,2.0,1,5840,20,Syn
7877,37932319,37932319.0,1,5840,20,Syn
7878,43954859,43954757.0,1,5840,20,Syn
7879,2,2.0,1,5840,20,Syn
7880,1,1.0,1,5840,20,Syn
7881,1,1.0,1,5840,20,Syn
7882,85,0.0,1,5840,20,Syn
7883,38218265,38218265.0,1,5840,20,Syn
7884,1,1.0,1,5840,20,Syn
7885,101,1.0,1,5840,20,Syn
7886,49,49.0,1,5840,20,Syn
7887,1,1.0,1,5840,20,Syn
7888,122,1.0,1,5840,20,Syn
7889,43818155,43818091.0,1,5840,20,Syn
7890,77,1.0,1,5840,20,Syn
7891,1,1.0,1,5840,20,Syn
7892,45733165,45733165.0,1,5840,20,Syn
7893,46336610,46336610.0,1,5840,20,Syn
7894,112,48.0,1,5840,20,Syn
7895,1,1.0,1,5840,20,Syn
7896,1,1.0,1,5840,20,Syn
7897,52,1.0,1,5840,20,Syn
7898,37005012,37005012.0,1,5840,20,Syn
7899,50,50.0,1,5840,20,Syn
7900,38096091,38096091.0,1,5840,20,Syn
7901,53,1.0,1,5840,20,Syn
7902,37130699,37130699.0,1,5840,20,Syn
7903,121,2.0,1,5840,20,Syn
7904,0,0.0,1,5840,20,Syn
7905,42180549,42180448.0,1,5840,20,Syn
7906,47709114,47709114.0,1,5840,20,Syn
7907,45952846,45952743.0,1,5840,20,Syn
7908,42872433,42872433.0,1,5840,20,Syn
7909,40451849,40451849.0,1,5840,20,Syn
7910,1,1.0,1,5840,20,Syn
7911,1,1.0,1,5840,20,Syn
7912,1,1.0,1,5840,20,Syn
7913,47743144,47743092.0,1,5840,20,Syn
7914,1,1.0,1,5840,20,Syn
7915,0,0.0,1,5840,20,Syn
7916,1,1.0,1,5840,20,Syn
7917,45391375,45391265.0,1,5840,20,Syn
7918,87,1.0,1,5840,20,Syn
7919,1,1.0,1,5840,20,Syn
7920,103,48.0,1,5840,20,Syn
7921,114,1.0,1,5840,20,Syn
7922,38357657,38357657.0,1,5840,20,Syn
7923,45634681,45634681.0,1,5840,20,Syn
7924,101,0.0,1,5840,20,Syn
7925,29227496,29227496.0,1,5840,20,Syn
7926,1,1.0,1,5840,20,Syn
7927,48,48.0,1,5840,20,Syn
7928,38770151,38770151.0,1,5840,20,Syn
7929,48025978,48025978.0,1,5840,20,Syn
7930,101,1.0,1,5840,20,Syn
7931,41954432,41954432.0,1,5840,20,Syn
7932,5511623,5511623.0,1,5840,20,Syn
7933,36611655,36611655.0,1,5840,20,Syn
7934,113,1.0,1,5840,20,Syn
7935,46,46.0,1,5840,20,Syn
7936,42127747,42127696.0,1,5840,20,Syn
7937,1,1.0,1,5840,20,Syn
7938,1,1.0,1,5840,20,Syn
7939,45318410,45318301.0,1,5840,20,Syn
7940,1,1.0,1,5840,20,Syn
7941,1,1.0,1,5840,20,Syn
7942,21171912,21171912.0,1,5840,20,Syn
7943,1,1.0,1,5840,20,Syn
7944,105,0.0,1,5840,20,Syn
7945,1,1.0,1,5840,20,Syn
7946,1,1.0,1,5840,20,Syn
7947,128,47.0,1,5840,20,Syn
7948,37530128,37530128.0,1,5840,20,Syn
7949,1,1.0,1,5840,20,Syn
7950,42286408,42286408.0,1,5840,20,Syn
7951,99,0.0,1,5840,20,Syn
7952,101,1.0,1,5840,20,Syn
7953,1,1.0,1,5840,20,Syn
7954,38128740,38128740.0,1,5840,20,Syn
7955,1,1.0,1,5840,20,Syn
7956,1,1.0,1,5840,20,Syn
7957,39691223,39691223.0,1,5840,20,Syn
7958,101,1.0,1,5840,20,Syn
7959,101,49.0,1,5840,20,Syn
7960,35000023,35000023.0,1,5840,20,Syn
7961,33257636,33257636.0,1,5840,20,Syn
7962,45,1.0,1,5840,20,Syn
7963,38,38.0,1,5840,20,Syn
7964,47888975,47888975.0,1,5840,20,Syn
7965,50,50.0,1,5840,20,Syn
7966,71,1.0,1,5840,20,Syn
7967,47543751,47543651.0,1,5840,20,Syn
7968,1,1.0,1,5840,20,Syn
7969,3,3.0,1,5840,20,Syn
7970,45950270,45950270.0,1,5840,20,Syn
7971,40087913,40087913.0,1,5840,20,Syn
7972,108,1.0,1,5840,20,Syn
7973,53,1.0,1,5840,20,Syn
7974,33018609,33018609.0,1,5840,20,Syn
7975,0,0.0,1,5840,20,Syn
7976,1,1.0,1,5840,20,Syn
7977,22939607,22939607.0,1,5840,20,Syn
7978,1,1.0,1,5840,20,Syn
7979,1,1.0,1,5840,20,Syn
7980,42805261,42805261.0,1,5840,20,Syn
7981,108,1.0,1,5840,20,Syn
7982,1,1.0,1,5840,20,Syn
7983,33346488,33346488.0,1,5840,20,Syn
7984,37439813,37439813.0,1,5840,20,Syn
7985,49,1.0,1,5840,20,Syn
7986,67,1.0,1,5840,20,Syn
7987,32772816,32772816.0,1,5840,20,Syn
7988,1,1.0,1,5840,20,Syn
7989,47,47.0,1,5840,20,Syn
7990,47736650,47736650.0,1,5840,20,Syn
7991,1,1.0,1,5840,20,Syn
7992,1,1.0,1,5840,20,Syn
7993,109,0.0,1,5840,20,Syn
7994,53,1.0,1,5840,20,Syn
7995,48,48.0,1,5840,20,Syn
7996,1,1.0,1,5840,20,Syn
7997,35686883,35686883.0,1,5840,20,Syn
7998,39863798,39863798.0,1,5840,20,Syn
7999,120,0.0,1,5840,20,Syn
8000,1,1.0,1,5840,20,Syn
8001,105,1.0,1,5840,20,Syn
8002,1,1.0,1,5840,20,Syn
8003,47262008,47261968.0,1,5840,20,Syn
8004,38947678,38947574.0,1,5840,20,Syn
8005,1,1.0,1,5840,20,Syn
8006,1,1.0,1,5840,20,Syn
8007,14000229,14000229.0,1,5840,20,Syn
8008,45012267,45012267.0,1,5840,20,Syn
8009,1,1.0,1,5840,20,Syn
8010,33332772,33332772.0,1,5840,20,Syn
8011,41640474,41640474.0,1,5840,20,Syn
8012,42154678,42154571.0,1,5840,20,Syn
8013,0,0.0,1,5840,20,Syn
8014,45377640,45377640.0,1,5840,20,Syn
8015,98,1.0,1,5840,20,Syn
8016,97,1.0,1,5840,20,Syn
8017,43875487,43875487.0,1,5840,20,Syn
8018,101,1.0,1,5840,20,Syn
8019,2,2.0,1,5840,20,Syn
8020,53,1.0,1,5840,20,Syn
8021,37805913,37805806.0,1,5840,20,Syn
8022,1,1.0,1,5840,20,Syn
8023,100,49.0,1,5840,20,Syn
8024,41732973,41732973.0,1,5840,20,Syn
8025,1,1.0,1,5840,20,Syn
8026,95,47.0,1,5840,20,Syn
8027,25418095,25417994.0,1,5840,20,Syn
8028,49,49.0,1,5840,20,Syn
8029,44226837,44226702.0,1,5840,20,Syn
8030,53,0.0,1,5840,20,Syn
8031,38708455,38708455.0,1,5840,20,Syn
8032,2,2.0,1,5840,20,Syn
8033,50,50.0,1,5840,20,Syn
8034,39301303,39301303.0,1,5840,20,Syn
8035,38851590,38851590.0,1,5840,20,Syn
8036,53,1.0,1,5840,20,Syn
8037,41798149,41798149.0,1,5840,20,Syn
8038,0,0.0,1,5840,20,Syn
8039,43530854,43530854.0,1,5840,20,Syn
8040,99,48.0,1,5840,20,Syn
8041,39553939,39553838.0,1,5840,20,Syn
8042,1,1.0,1,5840,20,Syn
8043,43059116,43059116.0,1,5840,20,Syn
8044,39223771,39223657.0,1,5840,20,Syn
8045,1,1.0,1,5840,20,Syn
8046,41516945,41516945.0,1,5840,20,Syn
8047,0,0.0,1,5840,20,Syn
8048,125,1.0,1,5840,20,Syn
8049,32782560,32782458.0,1,5840,20,Syn
8050,107,47.0,1,5840,20,Syn
8051,1,1.0,1,5840,20,Syn
8052,42697873,42697873.0,1,5840,20,Syn
8053,33216917,33216917.0,1,5840,20,Syn
8054,1,1.0,1,5840,20,Syn
8055,0,0.0,1,5840,20,Syn
8056,36762771,36762771.0,1,5840,20,Syn
8057,52,1.0,1,5840,20,Syn
8058,114,49.0,1,5840,20,Syn
8059,1,1.0,1,5840,20,Syn
8060,0,0.0,1,5840,20,Syn
8061,46,46.0,1,5840,20,Syn
8062,45916751,45916751.0,1,5840,20,Syn
8063,112,1.0,1,5840,20,Syn
8064,1,1.0,1,5840,20,Syn
8065,50,50.0,1,5840,20,Syn
8066,37560573,37560573.0,1,5840,20,Syn
8067,1,1.0,1,5840,20,Syn
8068,199,1.0,1,5840,20,Syn
8069,197,0.0,1,5840,20,Syn
8070,45591310,45591310.0,1,5840,20,Syn
8071,103,1.0,1,5840,20,Syn
8072,102,1.0,1,5840,20,Syn
8073,1,1.0,1,5840,20,Syn
8074,1,1.0,1,5840,20,Syn
8075,42723624,42723624.0,1,5840,20,Syn
8076,6,1.0,1,5840,20,Syn
8077,36930848,36930784.0,1,5840,20,Syn
8078,1,1.0,1,5840,20,Syn
8079,41328647,41328647.0,1,5840,20,Syn
8080,102,1.0,1,5840,20,Syn
8081,35883316,35883316.0,1,5840,20,Syn
8082,45,2.0,1,5840,20,Syn
8083,1,1.0,1,5840,20,Syn
8084,77,1.0,1,5840,20,Syn
8085,44308859,44308807.0,1,5840,20,Syn
8086,41999886,41999886.0,1,5840,20,Syn
8087,42765556,42765556.0,1,5840,20,Syn
8088,2,2.0,1,5840,20,Syn
8089,1,1.0,1,5840,20,Syn
8090,40003869,40003869.0,1,5840,20,Syn
8091,163,49.0,1,5840,20,Syn
8092,35124202,35124202.0,1,5840,20,Syn
8093,46613327,46613327.0,1,5840,20,Syn
8094,0,0.0,1,5840,20,Syn
8095,47181192,47181192.0,1,5840,20,Syn
8096,37273252,37273252.0,1,5840,20,Syn
8097,1,1.0,1,5840,20,Syn
8098,101,49.0,1,5840,20,Syn
8099,45686337,45686337.0,1,5840,20,Syn
8100,1,1.0,1,5840,20,Syn
8101,31889297,31889297.0,1,5840,20,Syn
8102,41749783,41749783.0,1,5840,20,Syn
8103,38000111,38000060.0,1,5840,20,Syn
8104,46722626,46722574.0,1,5840,20,Syn
8105,102,47.0,1,5840,20,Syn
8106,0,0.0,1,5840,20,Syn
8107,1,1.0,1,5840,20,Syn
8108,110,0.0,1,5840,20,Syn
