, Destination Port, Protocol, Fwd Packet Length Std, Packet Length Std, min_seg_size_forward, Label
34302,2458,17,22.516660498395403,21.36117974270148,20,UDP
34303,33937,17,34.06366588218791,32.3156308928048,20,UDP
34304,24079,17,0.0,0.0,20,UDP
34305,64998,17,34.06366588218791,32.3156308928048,20,UDP
34306,53562,17,34.06366588218791,32.3156308928048,20,UDP
34307,10341,17,35.08845964131227,33.61759743263722,14,UDP
34308,8389,17,35.08845964131227,33.61759743263722,14,UDP
34309,10467,17,35.08845964131227,33.61759743263722,14,UDP
34310,20394,17,22.516660498395403,21.36117974270148,20,UDP
34311,22239,17,35.08845964131227,33.61759743263722,14,UDP
34312,31972,17,34.06366588218791,32.3156308928048,20,UDP
34313,33918,17,22.516660498395403,21.36117974270148,20,UDP
34314,10162,17,35.08845964131227,33.61759743263722,14,UDP
34315,15771,17,34.06366588218791,32.3156308928048,20,UDP
34316,2519,17,34.06366588218791,32.3156308928048,20,UDP
34317,37100,17,35.08845964131227,33.61759743263722,14,UDP
34318,11056,17,22.516660498395403,21.36117974270148,14,UDP
34319,16133,17,35.08845964131227,33.61759743263722,14,UDP
34320,1102,17,0.0,0.0,20,UDP
34321,8736,17,35.08845964131227,33.61759743263722,14,UDP
34322,39583,17,34.06366588218791,32.3156308928048,14,UDP
34323,45336,17,0.0,0.0,20,UDP
34324,56572,17,0.0,0.0,20,UDP
34325,5807,17,22.516660498395403,21.36117974270148,14,UDP
34326,23869,17,0.0,0.0,20,UDP
34327,62745,17,0.0,0.0,20,UDP
34328,55540,17,22.516660498395403,21.36117974270148,14,UDP
34329,27742,17,0.0,0.0,20,UDP
34330,28124,17,22.516660498395403,21.36117974270148,14,UDP
34331,13928,17,0.0,0.0,20,UDP
34332,47978,17,0.0,0.0,20,UDP
34333,23586,17,0.0,0.0,20,UDP
34334,54065,17,0.0,0.0,20,UDP
34335,51110,17,0.0,0.0,20,UDP
34336,53944,17,0.0,0.0,20,UDP
34337,19110,17,22.516660498395403,21.36117974270148,14,UDP
34338,43006,17,0.0,0.0,20,UDP
34339,29018,17,0.0,0.0,20,UDP
34340,43798,17,22.516660498395403,21.36117974270148,14,UDP
34341,47899,17,34.06366588218791,32.3156308928048,14,UDP
34342,51776,17,22.516660498395403,21.36117974270148,14,UDP
34343,44606,17,34.06366588218791,32.3156308928048,14,UDP
34344,37527,17,22.516660498395403,21.36117974270148,14,UDP
34345,1896,17,22.516660498395403,21.36117974270148,14,UDP
34346,27066,17,0.0,0.0,20,UDP
34347,8080,17,22.516660498395403,21.36117974270148,14,UDP
34348,8195,17,35.08845964131227,33.61759743263722,0,UDP
34349,10615,17,0.0,0.0,20,UDP
34350,32764,17,22.516660498395403,21.36117974270148,14,UDP
34351,10755,17,22.516660498395403,21.36117974270148,14,UDP
34352,50244,17,35.08845964131227,33.61759743263722,0,UDP
34353,57637,17,22.516660498395403,21.36117974270148,14,UDP
34354,11134,17,22.516660498395403,21.36117974270148,14,UDP
34355,19573,17,34.06366588218791,32.3156308928048,14,UDP
34356,52216,17,22.516660498395403,21.36117974270148,14,UDP
34357,45689,17,22.516660498395403,21.36117974270148,14,UDP
34358,62536,17,0.0,0.0,20,UDP
34359,62237,17,34.06366588218791,32.3156308928048,14,UDP
34360,44482,17,34.06366588218791,32.3156308928048,14,UDP
34361,6597,17,0.0,0.0,20,UDP
34362,30826,17,34.06366588218791,32.3156308928048,14,UDP
34363,47916,17,22.516660498395403,21.36117974270148,14,UDP
34364,3333,17,34.06366588218791,32.3156308928048,14,UDP
34365,60061,17,34.06366588218791,32.3156308928048,14,UDP
34366,45821,17,0.0,0.0,20,UDP
34367,16866,17,35.08845964131227,33.61759743263722,0,UDP
34368,19815,17,0.0,0.0,20,UDP
34369,61618,17,22.516660498395403,21.36117974270148,14,UDP
34370,59522,17,35.08845964131227,33.61759743263722,0,UDP
34371,18035,17,35.08845964131227,33.61759743263722,0,UDP
34372,26457,17,0.0,0.0,20,UDP
34373,30908,17,22.516660498395403,21.36117974270148,14,UDP
34374,49975,17,0.0,0.0,20,UDP
34375,6699,17,0.0,0.0,20,UDP
34376,13231,17,35.08845964131227,33.61759743263722,0,UDP
34377,15458,17,0.0,0.0,20,UDP
34378,2340,17,0.0,0.0,20,UDP
34379,59609,17,22.516660498395403,21.36117974270148,14,UDP
34380,45835,17,0.0,0.0,20,UDP
34381,1347,17,0.0,0.0,20,UDP
34382,42522,17,0.0,0.0,20,UDP
34383,1170,17,0.0,0.0,20,UDP
34384,3693,17,0.0,0.0,20,UDP
34385,9485,17,0.0,0.0,20,UDP
34386,54216,17,0.0,0.0,20,UDP
34387,9509,17,0.0,0.0,20,UDP
34388,53814,17,0.0,0.0,20,UDP
34389,57708,17,0.0,0.0,20,UDP
34390,55687,17,0.0,0.0,20,UDP
34391,26147,17,35.08845964131227,33.61759743263722,0,UDP
34392,51006,17,0.0,0.0,20,UDP
34393,58860,17,35.08845964131227,33.61759743263722,0,UDP
34394,21022,17,0.0,0.0,20,UDP
34395,33327,17,0.0,0.0,20,UDP
34396,6788,17,0.0,0.0,20,UDP
34397,40901,17,0.0,0.0,20,UDP
34398,50779,17,0.0,0.0,20,UDP
34399,34665,17,0.0,0.0,20,UDP
34400,63073,17,0.0,0.0,20,UDP
34401,34558,17,0.0,0.0,20,UDP
34402,51350,17,0.0,0.0,20,UDP
34403,39119,17,0.0,0.0,20,UDP
34404,32744,17,0.0,0.0,20,UDP
34405,54007,17,0.0,0.0,20,UDP
34406,52904,17,0.0,0.0,20,UDP
34407,3374,17,0.0,0.0,20,UDP
34408,47119,17,0.0,0.0,14,UDP
34409,52870,17,0.0,0.0,14,UDP
34410,1102,17,22.516660498395403,21.36117974270148,14,UDP
34411,56572,17,22.516660498395403,21.36117974270148,14,UDP
34412,45336,17,22.516660498395403,21.36117974270148,14,UDP
34413,53378,17,0.0,0.0,14,UDP
34414,23869,17,22.516660498395403,21.36117974270148,14,UDP
34415,13928,17,22.516660498395403,21.36117974270148,14,UDP
34416,62745,17,22.516660498395403,21.36117974270148,14,UDP
34417,23586,17,22.516660498395403,21.36117974270148,14,UDP
34418,51110,17,22.516660498395403,21.36117974270148,14,UDP
34419,14338,17,0.0,0.0,14,UDP
34420,47978,17,34.06366588218791,32.3156308928048,14,UDP
34421,53944,17,22.516660498395403,21.36117974270148,14,UDP
34422,56946,17,0.0,0.0,14,UDP
34423,39281,17,0.0,0.0,14,UDP
34424,43006,17,22.516660498395403,21.36117974270148,14,UDP
34425,47189,17,0.0,0.0,14,UDP
34426,29018,17,22.516660498395403,21.36117974270148,0,UDP
34427,8080,17,0.0,0.0,14,UDP
34428,27920,17,0.0,0.0,14,UDP
34429,62536,17,22.516660498395403,21.36117974270148,0,UDP
34430,42543,17,0.0,0.0,14,UDP
34431,6597,17,34.06366588218791,32.3156308928048,0,UDP
34432,45821,17,22.516660498395403,21.36117974270148,0,UDP
34433,51782,17,35.08845964131227,33.61759743263722,0,UDP
34434,29741,17,35.08845964131227,33.61759743263722,0,UDP
34435,27139,17,0.0,0.0,14,UDP
34436,26243,17,35.08845964131227,33.61759743263722,0,UDP
34437,62810,17,0.0,0.0,14,UDP
34438,31329,17,30.127623275169363,30.703885282298888,0,UDP
34439,22595,17,0.0,0.0,14,UDP
34440,49606,17,35.08845964131227,33.61759743263722,0,UDP
34441,11383,17,35.08845964131227,33.61759743263722,0,UDP
34442,36862,17,0.0,0.0,14,UDP
34443,54216,17,34.06366588218791,32.3156308928048,0,UDP
34444,45835,17,34.06366588218791,32.3156308928048,0,UDP
34445,14856,17,35.08845964131227,33.61759743263722,0,UDP
34446,30381,17,35.08845964131227,33.61759743263722,0,UDP
34447,52992,17,0.0,0.0,14,UDP
34448,1170,17,34.06366588218791,32.3156308928048,0,UDP
34449,9509,17,34.06366588218791,32.3156308928048,0,UDP
34450,48766,17,0.0,0.0,14,UDP
34451,43135,17,35.08845964131227,33.61759743263722,0,UDP
34452,1238,17,0.0,0.0,14,UDP
34453,13027,17,0.0,0.0,14,UDP
34454,23720,17,30.127623275169363,30.703885282298888,0,UDP
34455,63337,17,35.08845964131227,33.61759743263722,0,UDP
34456,65054,17,0.0,0.0,14,UDP
34457,53194,17,0.0,0.0,14,UDP
34458,51525,17,0.0,0.0,14,UDP
34459,2458,17,0.0,0.0,14,UDP
34460,44294,17,0.0,0.0,14,UDP
34461,19288,17,35.08845964131227,33.61759743263722,0,UDP
34462,33937,17,0.0,0.0,14,UDP
34463,11075,17,35.08845964131227,33.61759743263722,0,UDP
34464,51006,17,34.06366588218791,32.3156308928048,0,UDP
34465,55001,17,35.08845964131227,33.61759743263722,0,UDP
34466,22548,17,30.127623275169363,30.703885282298888,0,UDP
34467,64998,17,0.0,0.0,14,UDP
34468,33327,17,34.06366588218791,32.3156308928048,0,UDP
34469,53562,17,0.0,0.0,14,UDP
34470,21022,17,34.06366588218791,32.3156308928048,0,UDP
34471,50779,17,34.06366588218791,32.3156308928048,0,UDP
34472,6788,17,34.06366588218791,32.3156308928048,0,UDP
34473,2267,17,0.0,0.0,14,UDP
34474,40901,17,34.06366588218791,32.3156308928048,0,UDP
34475,63073,17,34.06366588218791,32.3156308928048,0,UDP
34476,34665,17,34.06366588218791,32.3156308928048,0,UDP
34477,34558,17,34.06366588218791,32.3156308928048,0,UDP
34478,33918,17,0.0,0.0,14,UDP
34479,20394,17,0.0,0.0,14,UDP
34480,51350,17,34.06366588218791,32.3156308928048,0,UDP
34481,32744,17,34.06366588218791,32.3156308928048,0,UDP
34482,39119,17,34.06366588218791,32.3156308928048,0,UDP
34483,54007,17,34.06366588218791,32.3156308928048,0,UDP
34484,15771,17,0.0,0.0,14,UDP
34485,31972,17,0.0,0.0,14,UDP
34486,2519,17,0.0,0.0,14,UDP
34487,3374,17,34.06366588218791,32.3156308928048,0,UDP
34488,7896,17,0.0,0.0,14,UDP
34489,52904,17,34.06366588218791,32.3156308928048,0,UDP
34490,52870,17,34.06366588218791,32.3156308928048,0,UDP
34491,14517,17,0.0,0.0,14,UDP
34492,36372,17,0.0,0.0,14,UDP
34493,17012,17,30.127623275169363,30.703885282298888,0,UDP
34494,47119,17,34.06366588218791,32.3156308928048,0,UDP
34495,11056,17,0.0,0.0,14,UDP
34496,39583,17,0.0,0.0,14,UDP
34497,35981,17,0.0,0.0,14,UDP
34498,5807,17,0.0,0.0,14,UDP
34499,53378,17,34.06366588218791,32.3156308928048,0,UDP
34500,28124,17,0.0,0.0,14,UDP
34501,55540,17,0.0,0.0,14,UDP
34502,19110,17,0.0,0.0,14,UDP
34503,43798,17,0.0,0.0,14,UDP
34504,14338,17,34.06366588218791,32.3156308928048,0,UDP
34505,56946,17,34.06366588218791,32.3156308928048,0,UDP
34506,39281,17,34.06366588218791,32.3156308928048,0,UDP
34507,51776,17,0.0,0.0,0,UDP
34508,47899,17,0.0,0.0,0,UDP
34509,44606,17,0.0,0.0,0,UDP
34510,37527,17,0.0,0.0,0,UDP
34511,8080,17,0.0,0.0,0,UDP
34512,57637,17,0.0,0.0,0,UDP
34513,10755,17,0.0,0.0,0,UDP
34514,1896,17,0.0,0.0,0,UDP
34515,11134,17,0.0,0.0,0,UDP
34516,32764,17,0.0,0.0,0,UDP
34517,19573,17,0.0,0.0,0,UDP
34518,62237,17,0.0,0.0,0,UDP
34519,52216,17,0.0,0.0,0,UDP
34520,27920,17,34.06366588218791,32.3156308928048,0,UDP
34521,60061,17,0.0,0.0,0,UDP
34522,47916,17,0.0,0.0,0,UDP
34523,45689,17,0.0,0.0,0,UDP
34524,3333,17,0.0,0.0,0,UDP
34525,30826,17,0.0,0.0,0,UDP
34526,44482,17,0.0,0.0,0,UDP
34527,42543,17,22.516660498395403,21.36117974270148,0,UDP
34528,61618,17,0.0,0.0,0,UDP
34529,30908,17,0.0,0.0,0,UDP
34530,48557,17,0.0,0.0,0,UDP
34531,27139,17,22.516660498395403,21.36117974270148,0,UDP
34532,59609,17,0.0,0.0,0,UDP
34533,22595,17,22.516660498395403,21.36117974270148,0,UDP
34534,62810,17,22.516660498395403,21.36117974270148,0,UDP
34535,36862,17,22.516660498395403,21.36117974270148,0,UDP
34536,52992,17,34.06366588218791,32.3156308928048,0,UDP
34537,61632,17,0.0,0.0,0,UDP
34538,53194,17,34.06366588218791,32.3156308928048,0,UDP
34539,2458,17,34.06366588218791,32.3156308928048,0,UDP
34540,3190,17,35.08845964131227,33.61759743263722,0,UDP
34541,43511,17,35.08845964131227,33.61759743263722,0,UDP
34542,64715,17,35.08845964131227,33.61759743263722,0,UDP
34543,5841,17,35.08845964131227,33.61759743263722,0,UDP
34544,11782,17,35.08845964131227,33.61759743263722,0,UDP
34545,45671,17,35.08845964131227,33.61759743263722,0,UDP
34546,36536,17,35.08845964131227,33.61759743263722,0,UDP
34547,36337,17,35.08845964131227,33.61759743263722,0,UDP
34548,17541,17,35.08845964131227,33.61759743263722,0,UDP
34549,55276,17,35.08845964131227,33.61759743263722,0,UDP
34550,13719,17,35.08845964131227,33.61759743263722,0,UDP
34551,10341,17,0.0,0.0,0,UDP
34552,47078,17,35.08845964131227,33.61759743263722,0,UDP
34553,8389,17,0.0,0.0,0,UDP
34554,6530,17,35.08845964131227,33.61759743263722,0,UDP
34555,59031,17,35.08845964131227,33.61759743263722,0,UDP
34556,10467,17,0.0,0.0,0,UDP
34557,20394,17,34.06366588218791,32.3156308928048,0,UDP
34558,10162,17,0.0,0.0,0,UDP
34559,22239,17,0.0,0.0,0,UDP
34560,33918,17,34.06366588218791,32.3156308928048,0,UDP
34561,37100,17,0.0,0.0,0,UDP
34562,36372,17,22.516660498395403,21.36117974270148,0,UDP
34563,8736,17,0.0,0.0,0,UDP
34564,7896,17,22.516660498395403,21.36117974270148,0,UDP
34565,14517,17,22.516660498395403,21.36117974270148,0,UDP
34566,37629,17,35.08845964131227,33.61759743263722,0,UDP
34567,34170,17,35.08845964131227,33.61759743263722,0,UDP
34568,11056,17,34.06366588218791,32.3156308928048,0,UDP
34569,45336,17,0.0,0.0,0,UDP
34570,1102,17,0.0,0.0,0,UDP
34571,5807,17,34.06366588218791,32.3156308928048,0,UDP
34572,16133,17,0.0,0.0,0,UDP
34573,35981,17,22.516660498395403,21.36117974270148,0,UDP
34574,56572,17,0.0,0.0,0,UDP
34575,50547,17,30.127623275169363,30.703885282298888,0,UDP
34576,23869,17,0.0,0.0,0,UDP
34577,62745,17,0.0,0.0,0,UDP
34578,55540,17,34.06366588218791,32.3156308928048,0,UDP
34579,13928,17,0.0,0.0,0,UDP
34580,23586,17,0.0,0.0,0,UDP
34581,47978,17,0.0,0.0,0,UDP
34582,28124,17,34.06366588218791,32.3156308928048,0,UDP
34583,51110,17,0.0,0.0,0,UDP
34584,53944,17,0.0,0.0,0,UDP
34585,19110,17,34.06366588218791,32.3156308928048,0,UDP
34586,43798,17,34.06366588218791,32.3156308928048,0,UDP
34587,43006,17,0.0,0.0,0,UDP
34588,29018,17,0.0,0.0,0,UDP
34589,52158,17,35.08845964131227,33.61759743263722,0,UDP
34590,51776,17,34.06366588218791,32.3156308928048,0,UDP
34591,38512,17,35.08845964131227,33.61759743263722,0,UDP
34592,37527,17,34.06366588218791,32.3156308928048,0,UDP
34593,18815,17,35.08845964131227,33.61759743263722,0,UDP
34594,10755,17,34.06366588218791,32.3156308928048,0,UDP
34595,36272,17,35.08845964131227,33.61759743263722,0,UDP
34596,8080,17,34.06366588218791,32.3156308928048,0,UDP
34597,8195,17,0.0,0.0,0,UDP
34598,50457,17,35.08845964131227,33.61759743263722,0,UDP
34599,55424,17,0.0,0.0,0,UDP
34600,1896,17,34.06366588218791,32.3156308928048,0,UDP
34601,50244,17,0.0,0.0,0,UDP
34602,57637,17,34.06366588218791,32.3156308928048,0,UDP
34603,32764,17,34.06366588218791,32.3156308928048,0,UDP
34604,11134,17,34.06366588218791,32.3156308928048,0,UDP
34605,52216,17,34.06366588218791,32.3156308928048,0,UDP
34606,62536,17,0.0,0.0,0,UDP
34607,6597,17,0.0,0.0,0,UDP
34608,16866,17,0.0,0.0,0,UDP
34609,39360,17,35.08845964131227,33.61759743263722,0,UDP
34610,43789,17,35.08845964131227,33.61759743263722,0,UDP
34611,18035,17,0.0,0.0,0,UDP
34612,45689,17,34.06366588218791,32.3156308928048,0,UDP
34613,47916,17,34.06366588218791,32.3156308928048,0,UDP
34614,61954,17,35.08845964131227,33.61759743263722,0,UDP
34615,59522,17,0.0,0.0,0,UDP
34616,61618,17,34.06366588218791,32.3156308928048,0,UDP
34617,9557,17,35.08845964131227,33.61759743263722,0,UDP
34618,45821,17,0.0,0.0,0,UDP
34619,13231,17,0.0,0.0,0,UDP
34620,30908,17,34.06366588218791,32.3156308928048,20,UDP
34621,48557,17,22.516660498395403,21.36117974270148,20,UDP
34622,59609,17,34.06366588218791,32.3156308928048,20,UDP
34623,45835,17,0.0,0.0,20,UDP
34624,9509,17,0.0,0.0,20,UDP
34625,1170,17,0.0,0.0,20,UDP
34626,54216,17,0.0,0.0,20,UDP
34627,26147,17,0.0,0.0,20,UDP
34628,51006,17,0.0,0.0,20,UDP
34629,58860,17,0.0,0.0,20,UDP
34630,5012,17,30.127623275169363,30.703885282298888,-1062718972,UDP
34631,33327,17,0.0,0.0,20,UDP
34632,21022,17,0.0,0.0,20,UDP
34633,6788,17,0.0,0.0,20,UDP
34634,10341,17,22.516660498395403,21.36117974270148,20,UDP
34635,50779,17,0.0,0.0,20,UDP
34636,8389,17,22.516660498395403,21.36117974270148,20,UDP
34637,63641,17,35.08845964131227,33.61759743263722,20,UDP
34638,40901,17,0.0,0.0,20,UDP
34639,36545,17,35.08845964131227,33.61759743263722,20,UDP
34640,20432,17,35.08845964131227,33.61759743263722,20,UDP
34641,34665,17,0.0,0.0,20,UDP
34642,63073,17,0.0,0.0,20,UDP
34643,34558,17,0.0,0.0,20,UDP
34644,10467,17,22.516660498395403,21.36117974270148,20,UDP
34645,51350,17,0.0,0.0,20,UDP
34646,39119,17,0.0,0.0,20,UDP
34647,61644,17,30.127623275169363,30.703885282298888,20,UDP
34648,22239,17,22.516660498395403,21.36117974270148,20,UDP
34649,10162,17,22.516660498395403,21.36117974270148,20,UDP
34650,32744,17,0.0,0.0,20,UDP
34651,3374,17,0.0,0.0,20,UDP
34652,54007,17,0.0,0.0,20,UDP
34653,52904,17,0.0,0.0,20,UDP
34654,30363,17,0.0,0.0,20,UDP
34655,52870,17,0.0,0.0,20,UDP
34656,37100,17,22.516660498395403,21.36117974270148,20,UDP
34657,47119,17,0.0,0.0,20,UDP
34658,8736,17,22.516660498395403,21.36117974270148,20,UDP
34659,45336,17,34.06366588218791,32.3156308928048,20,UDP
34660,1102,17,34.06366588218791,32.3156308928048,20,UDP
34661,56572,17,34.06366588218791,32.3156308928048,20,UDP
34662,53378,17,0.0,0.0,20,UDP
34663,23869,17,34.06366588218791,32.3156308928048,20,UDP
34664,16133,17,22.516660498395403,21.36117974270148,20,UDP
34665,62745,17,34.06366588218791,32.3156308928048,20,UDP
34666,13928,17,34.06366588218791,32.3156308928048,20,UDP
34667,53944,17,34.06366588218791,32.3156308928048,20,UDP
34668,14338,17,0.0,0.0,20,UDP
34669,51110,17,34.06366588218791,32.3156308928048,20,UDP
34670,23586,17,34.06366588218791,32.3156308928048,20,UDP
34671,43006,17,34.06366588218791,32.3156308928048,40,UDP
34672,56946,17,0.0,0.0,40,UDP
34673,39281,17,0.0,0.0,40,UDP
34674,45363,17,35.08845964131227,33.61759743263722,40,UDP
34675,29018,17,34.06366588218791,32.3156308928048,40,UDP
34676,31120,17,35.08845964131227,33.61759743263722,40,UDP
34677,50244,17,22.516660498395403,21.36117974270148,40,UDP
34678,8195,17,22.516660498395403,21.36117974270148,40,UDP
34679,40083,17,35.08845964131227,33.61759743263722,40,UDP
34680,62536,17,34.06366588218791,32.3156308928048,40,UDP
34681,27920,17,0.0,0.0,40,UDP
34682,42543,17,0.0,0.0,40,UDP
34683,18035,17,22.516660498395403,21.36117974270148,40,UDP
34684,45821,17,34.06366588218791,32.3156308928048,40,UDP
34685,16866,17,22.516660498395403,21.36117974270148,40,UDP
34686,59522,17,22.516660498395403,21.36117974270148,40,UDP
34687,51782,17,0.0,0.0,40,UDP
34688,29741,17,0.0,0.0,40,UDP
34689,49606,17,0.0,0.0,40,UDP
34690,13231,17,22.516660498395403,21.36117974270148,40,UDP
34691,26243,17,0.0,0.0,40,UDP
34692,27139,17,0.0,0.0,40,UDP
34693,22595,17,0.0,0.0,40,UDP
34694,11383,17,0.0,0.0,40,UDP
34695,62810,17,0.0,0.0,40,UDP
34696,36862,17,0.0,0.0,40,UDP
34697,14856,17,0.0,0.0,40,UDP
34698,30381,17,0.0,0.0,40,UDP
34699,52992,17,0.0,0.0,40,UDP
34700,52260,17,35.08845964131227,33.61759743263722,20,UDP
34701,26147,17,22.516660498395403,21.36117974270148,40,UDP
34702,43135,17,0.0,0.0,40,UDP
34703,19288,17,0.0,0.0,40,UDP
34704,58604,17,0.0,0.0,40,UDP
34705,63337,17,0.0,0.0,40,UDP
34706,15769,17,35.08845964131227,33.61759743263722,40,UDP
34707,56655,17,35.08845964131227,33.61759743263722,40,UDP
34708,11075,17,0.0,0.0,40,UDP
34709,39621,17,35.08845964131227,33.61759743263722,40,UDP
34710,53194,17,0.0,0.0,40,UDP
34711,2458,17,0.0,0.0,40,UDP
34712,49372,17,35.08845964131227,33.61759743263722,40,UDP
34713,64201,17,35.08845964131227,33.61759743263722,40,UDP
34714,3726,17,35.08845964131227,33.61759743263722,40,UDP
34715,58860,17,22.516660498395403,21.36117974270148,40,UDP
34716,55001,17,0.0,0.0,40,UDP
34717,29990,17,35.08845964131227,33.61759743263722,40,UDP
34718,51983,17,35.08845964131227,33.61759743263722,40,UDP
34719,24102,17,35.08845964131227,33.61759743263722,40,UDP
34720,23098,17,35.08845964131227,33.61759743263722,40,UDP
34721,7361,17,35.08845964131227,33.61759743263722,40,UDP
34722,46520,17,35.08845964131227,33.61759743263722,40,UDP
34723,9811,17,35.08845964131227,33.61759743263722,40,UDP
34724,20394,17,0.0,0.0,40,UDP
34725,42555,17,35.08845964131227,33.61759743263722,40,UDP
34726,27569,17,35.08845964131227,33.61759743263722,40,UDP
34727,5981,17,35.08845964131227,33.61759743263722,40,UDP
34728,10860,17,35.08845964131227,33.61759743263722,40,UDP
34729,33918,17,0.0,0.0,40,UDP
34730,9394,17,35.08845964131227,33.61759743263722,40,UDP
34731,28414,17,35.08845964131227,33.61759743263722,40,UDP
34732,46972,17,35.08845964131227,33.61759743263722,40,UDP
34733,61657,17,35.08845964131227,33.61759743263722,40,UDP
34734,7896,17,0.0,0.0,40,UDP
34735,55121,17,35.08845964131227,33.61759743263722,40,UDP
34736,36372,17,0.0,0.0,40,UDP
34737,14517,17,0.0,0.0,40,UDP
34738,51025,17,35.08845964131227,33.61759743263722,40,UDP
34739,46423,17,35.08845964131227,33.61759743263722,40,UDP
34740,34120,17,35.08845964131227,33.61759743263722,40,UDP
34741,16433,17,35.08845964131227,33.61759743263722,40,UDP
34742,11549,17,35.08845964131227,33.61759743263722,40,UDP
34743,56968,17,35.08845964131227,33.61759743263722,40,UDP
34744,11056,17,0.0,0.0,40,UDP
34745,5807,17,0.0,0.0,40,UDP
34746,35981,17,0.0,0.0,40,UDP
34747,12623,17,35.08845964131227,33.61759743263722,40,UDP
34748,30699,17,35.08845964131227,33.61759743263722,40,UDP
34749,28124,17,0.0,0.0,40,UDP
34750,55540,17,0.0,0.0,40,UDP
34751,37661,17,35.08845964131227,33.61759743263722,40,UDP
34752,19110,17,0.0,0.0,40,UDP
34753,12624,17,35.08845964131227,33.61759743263722,40,UDP
34754,43798,17,0.0,0.0,40,UDP
34755,43375,17,0.0,0.0,40,UDP
34756,63832,17,0.0,0.0,40,UDP
34757,51776,17,0.0,0.0,40,UDP
34758,37527,17,0.0,0.0,40,UDP
34759,8080,17,0.0,0.0,40,UDP
34760,20446,17,35.08845964131227,33.61759743263722,40,UDP
34761,57637,17,0.0,0.0,40,UDP
34762,1896,17,0.0,0.0,40,UDP
34763,32764,17,0.0,0.0,40,UDP
34764,10755,17,0.0,0.0,40,UDP
34765,11134,17,0.0,0.0,330,UDP
34766,52216,17,0.0,0.0,330,UDP
34767,45689,17,0.0,0.0,330,UDP
34768,47916,17,0.0,0.0,330,UDP
34769,61618,17,0.0,0.0,330,UDP
34770,42543,17,34.06366588218791,32.3156308928048,330,UDP
34771,51782,17,22.516660498395403,21.36117974270148,330,UDP
34772,30908,17,0.0,0.0,330,UDP
34773,48557,17,0.0,0.0,330,UDP
34774,29741,17,22.516660498395403,21.36117974270148,330,UDP
34775,26243,17,22.516660498395403,21.36117974270148,330,UDP
34776,59609,17,0.0,0.0,330,UDP
34777,49606,17,22.516660498395403,21.36117974270148,330,UDP
34778,32269,17,35.08845964131227,33.61759743263722,40,UDP
34779,27139,17,34.06366588218791,32.3156308928048,330,UDP
34780,22595,17,34.06366588218791,32.3156308928048,330,UDP
34781,1784,17,35.08845964131227,33.61759743263722,40,UDP
34782,11383,17,22.516660498395403,21.36117974270148,20,UDP
34783,62810,17,34.06366588218791,32.3156308928048,330,UDP
34784,14856,17,22.516660498395403,21.36117974270148,20,UDP
34785,30381,17,22.516660498395403,21.36117974270148,20,UDP
34786,36862,17,34.06366588218791,32.3156308928048,20,UDP
34787,43135,17,22.516660498395403,21.36117974270148,40,UDP
34788,63337,17,22.516660498395403,21.36117974270148,40,UDP
34789,19288,17,22.516660498395403,21.36117974270148,40,UDP
34790,11075,17,22.516660498395403,21.36117974270148,40,UDP
34791,46360,17,35.08845964131227,33.61759743263722,40,UDP
34792,4887,17,35.08845964131227,33.61759743263722,40,UDP
34793,3190,17,0.0,0.0,330,UDP
34794,11782,17,0.0,0.0,330,UDP
34795,64715,17,0.0,0.0,330,UDP
34796,43511,17,0.0,0.0,330,UDP
34797,55001,17,22.516660498395403,21.36117974270148,40,UDP
34798,5841,17,0.0,0.0,330,UDP
34799,45671,17,0.0,0.0,330,UDP
34800,36337,17,0.0,0.0,330,UDP
34801,55276,17,0.0,0.0,330,UDP
34802,13719,17,0.0,0.0,330,UDP
34803,36536,17,0.0,0.0,330,UDP
34804,49344,17,35.08845964131227,33.61759743263722,40,UDP
34805,17541,17,0.0,0.0,330,UDP
34806,60668,17,35.08845964131227,33.61759743263722,40,UDP
34807,21506,17,35.08845964131227,33.61759743263722,40,UDP
34808,54903,17,35.08845964131227,33.61759743263722,40,UDP
34809,8389,17,0.0,0.0,330,UDP
34810,6530,17,0.0,0.0,330,UDP
34811,10341,17,0.0,0.0,330,UDP
34812,47078,17,0.0,0.0,330,UDP
34813,59031,17,0.0,0.0,330,UDP
34814,40195,17,0.0,0.0,330,UDP
34815,10467,17,0.0,0.0,330,UDP
34816,22239,17,0.0,0.0,330,UDP
34817,10162,17,0.0,0.0,330,UDP
34818,37100,17,0.0,0.0,330,UDP
34819,7896,17,34.06366588218791,32.3156308928048,40,UDP
34820,8736,17,0.0,0.0,330,UDP
34821,36372,17,34.06366588218791,32.3156308928048,40,UDP
34822,14517,17,34.06366588218791,32.3156308928048,40,UDP
34823,51467,17,35.08845964131227,33.61759743263722,40,UDP
34824,6140,17,35.08845964131227,33.61759743263722,40,UDP
34825,56121,17,35.08845964131227,33.61759743263722,40,UDP
34826,35981,17,34.06366588218791,32.3156308928048,40,UDP
34827,45336,17,0.0,0.0,330,UDP
34828,6612,17,35.08845964131227,33.61759743263722,40,UDP
34829,23869,17,0.0,0.0,330,UDP
34830,1102,17,0.0,0.0,330,UDP
34831,34170,17,0.0,0.0,330,UDP
34832,56572,17,0.0,0.0,330,UDP
34833,37629,17,0.0,0.0,330,UDP
34834,16133,17,0.0,0.0,330,UDP
